scenario,run_id,d_i_s_per_veh_Koteshwor,d_i_s_per_veh_Tinkune South,d_i_s_per_veh_Tinkune West,d_i_s_per_veh_Tinkune North,d_i_s_per_veh_New Baneshwor,d_i_s_per_veh_Maitighar,d_i_s_per_veh_Thapathali,d_i_s_per_veh_Tripureshwor,d_i_s_per_veh_Kalimati,d_i_s_per_veh_Shahid Gate,d_i_s_per_veh_Jadhibuti,T_c_min_eastbound_Tripureshwor_to_Jadhibuti,T_c_min_westbound_Jadhibuti_to_Tripureshwor,T_c_min_route_edges_east,T_c_min_route_edges_west,H_cordon_pcu_0811,t_diss_prepeak_ref_m,D_net_veh_h,scale,p_r,seed,sch,pt,dt,m,delta_pct_d_i_s_per_veh_Koteshwor,delta_pct_d_i_s_per_veh_Tinkune South,delta_pct_d_i_s_per_veh_Tinkune West,delta_pct_d_i_s_per_veh_Tinkune North,delta_pct_d_i_s_per_veh_New Baneshwor,delta_pct_d_i_s_per_veh_Maitighar,delta_pct_d_i_s_per_veh_Thapathali,delta_pct_d_i_s_per_veh_Tripureshwor,delta_pct_d_i_s_per_veh_Kalimati,delta_pct_d_i_s_per_veh_Shahid Gate,delta_pct_d_i_s_per_veh_Jadhibuti,delta_pct_T_c_min_eastbound_Tripureshwor_to_Jadhibuti,delta_pct_T_c_min_westbound_Jadhibuti_to_Tripureshwor,delta_pct_T_c_min_route_edges_east,delta_pct_T_c_min_route_edges_west,delta_pct_H_cordon_pcu_0811,delta_pct_D_net_veh_h,delta_pct_scale
s3-joint,pt0.25_dt-15_m0.05_seed171,4.6,3.1,1.1,0.3,28.0,247.1,52.0,27.9,15.7,7.1,0.5,15.1,7.5,94,88,193633.0,0.0,10950.0,0.55,,171.0,,0.25,-15.0,0.05,31.428571428571416,675.0,1000.0,-25.000000000000007,400.0,132.67419962335214,139.63133640552996,116.27906976744184,115.06849315068493,-78.2874617737003,149.99999999999997,84.14634146341464,33.92857142857144,0.0,0.0,-9.861836531389361,44.516299326910385,0.0
s3-joint,pt0.25_dt-15_m0.05_seed178,3.1,0.4,0.1,0.2,6.5,135.4,41.8,21.6,10.2,12.7,0.2,9.5,6.9,94,88,215139.0,0.0,7900.0,0.55,,178.0,,0.25,-15.0,0.05,-11.428571428571425,0.0,0.0,-50.0,16.071428571428577,27.495291902071568,92.62672811059907,67.44186046511629,39.72602739726027,-61.16207951070337,0.0,15.853658536585376,23.21428571428573,0.0,0.0,0.14942881881406586,4.262900884254982,0.0
s3-joint,pt0.25_dt-15_m0.05_seed185,3.3,0.4,0.1,0.3,0.1,113.6,18.9,6.7,1.4,30.3,0.3,7.5,6.4,94,88,221636.0,0.0,6530.0,0.55,,185.0,,0.25,-15.0,0.05,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,6.967984934086621,-12.903225806451616,-48.06201550387597,-80.82191780821918,-7.339449541284409,49.999999999999986,-8.53658536585365,14.285714285714299,0.0,0.0,3.1738494911971995,-13.818133826052529,0.0
s3-joint,pt0.25_dt-15_m0.05_seed192,3.9,0.4,0.1,0.3,0.1,108.6,24.9,41.0,6.2,19.1,0.2,10.1,5.6,94,88,225935.0,0.0,5827.0,0.55,,192.0,,0.25,-15.0,0.05,11.428571428571425,0.0,0.0,-25.000000000000007,-98.21428571428572,2.2598870056497096,14.74654377880184,217.82945736434107,-15.068493150684928,-41.59021406727829,0.0,23.17073170731708,0.0,0.0,0.0,5.175078438492118,-23.096212221195724,0.0
s3-joint,pt0.25_dt-15_m0.05_seed199,3.7,0.4,0.1,0.3,0.1,113.6,36.3,33.1,7.4,18.3,0.3,10.1,6.2,94,88,222129.0,0.0,6473.0,0.55,,199.0,,0.25,-15.0,0.05,5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,6.967984934086621,67.2811059907834,156.5891472868217,1.3698630136986376,-44.03669724770643,49.999999999999986,23.17073170731708,10.714285714285724,0.0,0.0,3.4033460883166216,-14.570410452685758,0.0
s3-joint,pt0.25_dt-15_m0.05_seed206,3.4,0.5,0.1,0.3,0.1,80.0,7.8,4.7,1.2,4.9,0.2,6.1,5.0,94,88,246047.0,0.0,3016.0,0.55,,206.0,,0.25,-15.0,0.05,-2.85714285714286,24.999999999999993,0.0,-25.000000000000007,-98.21428571428572,-24.67043314500942,-64.0552995391705,-63.56589147286821,-83.56164383561644,-85.01529051987768,0.0,-25.609756097560975,-10.714285714285708,0.0,0.0,14.537422376150975,-60.19532796621354,0.0
s3-joint,pt0.25_dt-15_m0.05_seed213,10.4,4.6,1.8,0.3,33.6,235.5,46.6,22.5,10.5,8.5,1.0,12.2,6.5,94,88,194792.0,0.0,9998.0,0.55,,213.0,,0.25,-15.0,0.05,197.14285714285717,1049.9999999999998,1700.0,-25.000000000000007,500.0,121.75141242937855,114.74654377880185,74.4186046511628,43.83561643835617,-74.00611620795108,400.0,48.78048780487806,16.071428571428577,0.0,0.0,-9.322310048506177,31.95195987857991,0.0
s3-joint,pt0.25_dt-15_m0.05_seed220,3.7,0.4,0.1,0.3,1.0,108.7,20.2,14.2,2.6,30.9,0.3,7.7,6.3,94,88,219152.0,0.0,6745.0,0.55,,220.0,,0.25,-15.0,0.05,5.71428571428572,0.0,0.0,-25.000000000000007,-82.14285714285714,2.354048964218456,-6.912442396313365,10.077519379844952,-64.3835616438356,-5.504587155963316,49.999999999999986,-6.0975609756097455,12.500000000000004,0.0,0.0,2.0175218091593816,-10.980599181734195,0.0
s3-joint,pt0.25_dt-15_m0.05_seed227,3.3,0.4,0.1,0.3,0.1,94.1,33.0,35.9,7.7,8.6,0.2,9.7,6.8,94,88,228887.0,0.0,5854.0,0.55,,227.0,,0.25,-15.0,0.05,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,-11.393596986817334,52.073732718894014,178.29457364341087,5.479452054794526,-73.70030581039755,0.0,18.292682926829272,21.428571428571434,0.0,0.0,6.549264959174743,-22.73987066121156,0.0
s3-joint,pt0.25_dt-15_m0.05_seed234,3.3,0.4,0.1,0.5,1.2,157.8,27.4,12.6,4.9,34.1,0.3,8.5,5.9,94,88,214678.0,0.0,7964.0,0.55,,234.0,,0.25,-15.0,0.05,-5.71428571428572,0.0,0.0,24.999999999999993,-78.57142857142857,48.587570621468934,26.26728110599078,-2.3255813953488427,-32.87671232876711,4.281345565749231,49.999999999999986,3.6585365853658622,5.35714285714287,0.0,0.0,-0.06517144745784804,5.107562359772997,0.0
s3-joint,pt0.25_dt-15_m0.05_seed241,3.7,0.4,0.1,0.2,0.1,148.0,38.9,76.8,13.6,27.3,0.2,14.7,5.7,94,88,213682.0,0.0,8613.0,0.55,,241.0,,0.25,-15.0,0.05,5.71428571428572,0.0,0.0,-50.0,-98.21428571428572,39.359698681732574,79.26267281105991,495.3488372093023,86.3013698630137,-16.513761467889914,0.0,79.26829268292683,1.7857142857142954,0.0,0.0,-0.5288197450865384,13.672957634947869,0.0
s3-joint,pt0.25_dt-15_m0.05_seed248,3.6,0.6,0.6,0.4,19.7,179.4,34.9,14.4,6.4,2.6,0.3,8.9,7.8,94,88,208826.0,0.0,7217.0,0.55,,248.0,,0.25,-15.0,0.05,2.85714285714286,49.999999999999986,500.0,0.0,251.78571428571428,68.92655367231639,60.82949308755761,11.627906976744185,-12.328767123287664,-92.04892966360856,49.999999999999986,8.536585365853671,39.28571428571429,0.0,0.0,-2.789337951195896,-4.751220799788835,0.0
s3-joint,pt0.25_dt-15_m0.05_seed255,3.6,0.4,0.1,0.2,1.4,123.4,19.0,10.1,1.3,18.4,0.3,7.5,5.7,94,88,224282.0,0.0,6060.0,0.55,,255.0,,0.25,-15.0,0.05,2.85714285714286,0.0,0.0,-50.0,-74.99999999999999,16.19585687382298,-12.442396313364053,-21.705426356589154,-82.19178082191782,-43.73088685015291,49.999999999999986,-8.53658536585365,1.7857142857142954,0.0,0.0,4.405589848150528,-20.021116536887952,0.0
s3-joint,pt0.25_dt-15_m0.05_seed262,3.2,0.4,0.1,0.3,0.1,133.2,34.5,25.3,9.4,17.0,0.3,9.6,6.3,94,88,221284.0,0.0,7370.0,0.55,,262.0,,0.25,-15.0,0.05,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,25.42372881355931,58.986175115207374,96.12403100775194,28.767123287671243,-48.01223241590215,49.999999999999986,17.073170731707325,12.500000000000004,0.0,0.0,3.00998985187461,-2.7319519598785797,0.0
s3-joint,pt0.25_dt-15_m0.0_seed101,7.2,3.9,3.7,0.3,33.1,215.5,48.5,28.8,15.2,3.9,0.8,14.7,7.1,94,88,195285.0,0.0,11120.0,0.55,,101.0,,0.25,-15.0,0.0,105.71428571428572,875.0,3600.0,-25.000000000000007,491.07142857142856,102.91902071563088,123.50230414746544,123.25581395348837,108.21917808219177,-88.07339449541286,300.00000000000006,79.26829268292683,26.785714285714285,0.0,0.0,-9.092813451386755,46.759931371255114,0.0
s3-joint,pt0.25_dt-15_m0.0_seed108,3.6,0.4,0.2,0.3,14.0,165.4,32.0,18.4,8.6,36.4,0.3,9.1,5.8,94,88,208940.0,0.0,9198.0,0.55,,108.0,,0.25,-15.0,0.0,2.85714285714286,0.0,100.0,-25.000000000000007,150.00000000000003,55.74387947269304,47.46543778801844,42.635658914728666,17.80821917808219,11.314984709480107,49.999999999999986,10.975609756097567,3.5714285714285747,0.0,0.0,-2.736269772551648,21.393691434604726,0.0
s3-joint,pt0.25_dt-15_m0.0_seed115,3.6,0.4,0.1,0.5,0.1,95.8,31.5,40.9,7.0,12.4,0.3,10.3,6.4,94,88,225653.0,0.0,6282.0,0.55,,115.0,,0.25,-15.0,0.0,2.85714285714286,0.0,0.0,24.999999999999993,-98.21428571428572,-9.79284369114878,45.16129032258065,217.05426356589146,-4.109589041095888,-62.07951070336393,49.999999999999986,25.609756097560993,14.285714285714299,0.0,0.0,5.043804522898453,-17.091197043684836,0.0
s3-joint,pt0.25_dt-15_m0.0_seed122,3.4,0.4,0.1,0.4,1.0,140.9,32.5,19.6,7.9,29.0,0.3,9.0,6.0,94,88,217313.0,0.0,7961.0,0.55,,122.0,,0.25,-15.0,0.0,-2.85714285714286,0.0,0.0,0.0,-82.14285714285714,32.674199623352166,49.76958525345623,51.93798449612403,8.219178082191789,-11.31498470948013,49.999999999999986,9.75609756097562,7.1428571428571495,0.0,0.0,1.161448295766649,5.06796885310809,0.0
s3-joint,pt0.25_dt-15_m0.0_seed129,7.3,3.4,1.8,0.3,29.1,223.2,44.9,26.2,15.8,3.3,0.9,12.5,6.6,94,88,197877.0,0.0,9957.0,0.55,,129.0,,0.25,-15.0,0.0,108.57142857142857,750.0,1700.0,-25.000000000000007,419.6428571428572,110.1694915254237,106.91244239631337,103.10077519379843,116.43835616438356,-89.90825688073394,349.99999999999994,52.439024390243915,17.857142857142858,0.0,0.0,-7.886210652738597,31.410848620826187,0.0
s3-joint,pt0.25_dt-15_m0.0_seed136,21.3,7.0,10.3,0.3,40.7,330.0,77.8,35.9,18.4,16.1,3.7,24.9,12.7,94,88,181310.0,0.0,14229.0,0.55,,136.0,,0.25,-15.0,0.0,508.5714285714286,1649.9999999999995,10200.0,-25.000000000000007,626.7857142857143,210.73446327683615,258.5253456221198,178.29457364341087,152.05479452054792,-50.764525993883794,1750.0,203.65853658536585,126.78571428571428,0.0,0.0,-15.598320438696945,87.79200211165369,0.0
s3-joint,pt0.25_dt-15_m0.0_seed143,4.9,3.2,1.9,0.4,25.4,229.4,46.6,26.1,15.3,3.4,0.9,12.4,6.0,94,88,198842.0,0.0,10289.0,0.55,,143.0,,0.25,-15.0,0.0,40.00000000000001,700.0,1799.9999999999995,0.0,353.57142857142856,116.0075329566855,114.74654377880185,102.32558139534885,109.58904109589041,-89.60244648318043,349.99999999999994,51.219512195121965,7.1428571428571495,0.0,0.0,-7.436993175618431,35.792530025075884,0.0
s3-joint,pt0.25_dt-15_m0.0_seed150,3.9,0.4,0.1,0.4,2.1,127.7,29.1,21.2,8.3,27.2,0.3,9.7,5.8,94,88,215481.0,0.0,8303.0,0.55,,150.0,,0.25,-15.0,0.0,11.428571428571425,0.0,0.0,0.0,-62.5,20.24482109227872,34.101382488479274,64.34108527131782,13.698630136986315,-16.819571865443432,49.999999999999986,18.292682926829272,3.5714285714285747,0.0,0.0,0.3086333547468089,9.581628612907483,0.0
s3-joint,pt0.25_dt-15_m0.0_seed157,15.1,4.4,4.2,0.3,32.4,276.8,56.3,32.6,15.4,3.0,2.6,17.8,8.9,94,88,186653.0,0.0,12256.0,0.55,,157.0,,0.25,-15.0,0.0,331.4285714285714,1000.0,4100.0,-25.000000000000007,478.57142857142856,160.64030131826743,159.44700460829492,152.71317829457368,110.95890410958906,-90.82568807339449,1199.9999999999998,117.07317073170735,58.928571428571445,0.0,0.0,-13.111098697502072,61.75267256169988,0.0
s3-joint,pt0.25_dt-15_m0.0_seed164,16.5,5.4,3.3,0.8,42.2,239.8,54.8,33.9,17.5,19.3,2.9,19.9,7.5,94,88,183042.0,0.0,13610.0,0.55,,164.0,,0.25,-15.0,0.0,371.42857142857144,1250.0,3199.9999999999995,100.0,653.5714285714287,125.8003766478343,152.53456221198155,162.7906976744186,139.72602739726028,-40.97859327217125,1349.9999999999998,142.6829268292683,33.92857142857144,0.0,0.0,-14.792056531575568,79.62254190312788,0.0
s3-joint,pt0.25_dt-15_m0.0_seed171,3.5,0.4,0.1,0.3,5.7,116.8,33.5,22.3,10.3,40.2,0.2,9.9,6.5,94,88,209841.0,0.0,9242.0,0.55,,171.0,,0.25,-15.0,0.0,0.0,0.0,0.0,-25.000000000000007,1.7857142857142954,9.981167608286247,54.37788018433181,72.86821705426357,41.095890410958916,22.93577981651376,0.0,20.731707317073187,16.071428571428577,0.0,0.0,-2.3168449571264977,21.97439619902336,0.0
s3-joint,pt0.25_dt-15_m0.0_seed178,3.4,0.4,0.1,0.3,10.5,188.0,37.3,23.9,15.0,3.3,0.2,11.0,6.0,94,88,211677.0,0.0,8531.0,0.55,,178.0,,0.25,-15.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,87.50000000000001,77.02448210922786,71.88940092165898,85.27131782945735,105.47945205479452,-89.90825688073394,0.0,34.14634146341465,7.1428571428571495,0.0,0.0,-1.4621679747507192,12.59073511944041,0.0
s3-joint,pt0.25_dt-15_m0.0_seed185,17.1,6.4,5.9,0.3,40.7,277.9,61.4,32.4,17.5,13.3,3.2,19.4,7.5,94,88,183693.0,0.0,13300.0,0.55,,185.0,,0.25,-15.0,0.0,388.5714285714286,1500.0,5800.000000000001,-25.000000000000007,626.7857142857143,161.67608286252351,182.9493087557604,151.1627906976744,139.72602739726028,-59.32721712538226,1500.0,136.58536585365854,33.92857142857144,0.0,0.0,-14.489009300896575,75.53121288108751,0.0
s3-joint,pt0.25_dt-15_m0.0_seed192,3.5,0.4,0.1,0.3,7.2,151.5,35.9,17.4,12.1,33.0,0.2,9.5,6.6,94,88,212498.0,0.0,8735.0,0.55,,192.0,,0.25,-15.0,0.0,0.0,0.0,0.0,-25.000000000000007,28.57142857142858,42.655367231638415,65.43778801843317,34.88372093023254,65.75342465753424,0.9174311926605416,0.0,15.853658536585376,17.857142857142858,0.0,0.0,-1.0799839864443388,15.283093572654085,0.0
s3-joint,pt0.25_dt-15_m0.0_seed199,13.6,4.0,1.9,0.4,37.5,222.5,65.9,29.8,16.4,3.6,1.8,16.9,10.4,94,88,189173.0,0.0,11966.0,0.55,,199.0,,0.25,-15.0,0.0,288.57142857142856,900.0,1799.9999999999995,0.0,569.6428571428571,109.51035781544256,203.6866359447005,131.0077519379845,124.65753424657531,-88.9908256880734,800.0,106.09756097560977,85.71428571428574,0.0,0.0,-11.938012643260807,57.92530025075887,0.0
s3-joint,pt0.25_dt-15_m0.0_seed206,3.8,1.6,1.0,0.2,25.5,193.5,40.8,21.2,12.1,37.7,0.3,11.4,6.4,94,88,199690.0,0.0,10822.0,0.55,,206.0,,0.25,-15.0,0.0,8.571428571428566,300.00000000000006,900.0,-50.0,355.35714285714283,82.20338983050847,88.0184331797235,64.34108527131782,65.75342465753424,15.29051987767584,49.999999999999986,39.02439024390246,14.285714285714299,0.0,0.0,-7.042240408159466,42.82697637587436,0.0
s3-joint,pt0.25_dt-15_m0.0_seed213,3.4,0.4,0.1,0.3,4.5,167.3,42.7,66.5,14.3,35.3,0.3,14.3,6.2,94,88,209079.0,0.0,9651.0,0.55,,213.0,,0.25,-15.0,0.0,-2.85714285714286,0.0,0.0,-25.000000000000007,-19.642857142857135,57.53295668549907,96.77419354838712,415.50387596899225,95.89041095890413,7.951070336391419,49.999999999999986,74.39024390243904,10.714285714285724,0.0,0.0,-2.6715638354327846,27.372310941005672,0.0
s3-joint,pt0.25_dt-15_m0.0_seed220,3.5,0.4,0.1,0.3,1.9,147.8,30.2,23.3,8.1,33.7,0.2,9.9,6.2,94,88,214312.0,0.0,8565.0,0.55,,220.0,,0.25,-15.0,0.0,0.0,0.0,0.0,-25.000000000000007,-66.07142857142857,39.171374764595114,39.1705069124424,80.62015503875969,10.958904109589039,3.0581039755351678,0.0,20.731707317073187,10.714285714285724,0.0,0.0,-0.2355482315262222,13.039461528309356,0.0
s3-joint,pt0.25_dt-15_m0.0_seed227,3.5,0.7,0.1,0.6,7.2,204.5,78.8,23.4,12.0,41.9,0.2,12.3,13.9,94,88,200985.0,0.0,11010.0,0.55,,227.0,,0.25,-15.0,0.0,0.0,74.99999999999997,0.0,49.999999999999986,28.57142857142858,92.56120527306967,263.13364055299536,81.3953488372093,64.38356164383562,28.13455657492353,0.0,50.00000000000002,148.21428571428575,0.0,0.0,-6.439404519174372,45.308169460208525,0.0
s3-joint,pt0.25_dt-15_m0.0_seed234,3.9,0.9,0.1,0.8,8.3,160.3,41.3,20.6,11.7,47.2,0.3,10.9,6.6,94,88,203000.0,0.0,10651.0,0.55,,234.0,,0.25,-15.0,0.0,11.428571428571425,125.0,0.0,100.0,48.21428571428574,50.94161958568739,90.32258064516128,59.68992248062016,60.273972602739725,44.342507645259936,49.999999999999986,32.9268292682927,17.857142857142858,0.0,0.0,-5.501401186120344,40.57014649597466,0.0
s3-joint,pt0.25_dt-15_m0.0_seed241,3.7,0.4,0.1,0.3,1.8,166.5,36.9,23.0,13.0,38.6,0.2,10.8,7.4,94,88,211169.0,0.0,9316.0,0.55,,241.0,,0.25,-15.0,0.0,5.71428571428572,0.0,0.0,-25.000000000000007,-67.85714285714286,56.77966101694915,70.04608294930875,78.29457364341084,78.08219178082192,18.042813455657488,0.0,31.707317073170753,32.14285714285715,0.0,0.0,-1.6986472269549107,22.951036030091064,0.0
s3-joint,pt0.25_dt-15_m0.0_seed248,3.3,0.9,0.1,0.7,8.9,171.2,45.7,33.3,15.1,46.0,0.2,12.3,6.6,94,88,202750.0,0.0,10978.0,0.55,,248.0,,0.25,-15.0,0.0,-5.71428571428572,125.0,0.0,74.99999999999997,58.928571428571445,61.20527306967983,110.59907834101384,158.13953488372093,106.84931506849315,40.672782874617724,0.0,50.00000000000002,17.857142857142858,0.0,0.0,-5.617778770866501,44.88583872244952,0.0
s3-joint,pt0.25_dt-15_m0.0_seed255,13.5,4.1,2.1,0.3,35.4,245.9,48.1,25.9,11.5,3.3,1.6,13.8,9.6,94,88,191743.0,0.0,11185.0,0.55,,255.0,,0.25,-15.0,0.0,285.7142857142857,924.9999999999998,2000.0,-25.000000000000007,532.1428571428571,131.54425612052728,121.65898617511522,100.77519379844959,57.53424657534247,-89.90825688073394,700.0,68.2926829268293,71.42857142857143,0.0,0.0,-10.74165107207031,47.6177906823281,0.0
s3-joint,pt0.25_dt-15_m0.0_seed262,4.5,2.6,0.8,0.3,23.5,227.0,41.5,28.1,10.9,4.9,0.5,13.6,6.4,94,88,198147.0,0.0,10261.0,0.55,,262.0,,0.25,-15.0,0.0,28.57142857142857,550.0,700.0,-25.000000000000007,319.6428571428571,113.74764595103576,91.24423963133641,117.8294573643411,49.31506849315069,-85.01529051987768,149.99999999999997,65.85365853658539,14.285714285714299,0.0,0.0,-7.760522861212747,35.422990629536756,0.0
s3-joint,pt0.25_dt-15_m0.15_seed101,3.2,0.4,0.1,0.3,0.1,58.5,4.1,6.8,1.0,11.2,0.2,6.6,5.1,94,88,236067.0,0.0,2950.0,0.55,,101.0,,0.25,-15.0,0.15,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,-44.91525423728814,-81.10599078341014,-47.286821705426355,-86.3013698630137,-65.74923547400611,0.0,-19.51219512195122,-8.928571428571429,0.0,0.0,9.891629193084379,-61.066385112841495,0.0
s3-joint,pt0.25_dt-15_m0.15_seed108,3.2,0.4,0.1,0.3,0.1,48.8,5.0,4.0,1.1,3.1,0.2,6.0,5.0,94,88,245197.0,0.0,1535.0,0.55,,108.0,,0.25,-15.0,0.15,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,-54.04896421845575,-76.95852534562212,-68.9922480620155,-84.93150684931507,-90.51987767584097,0.0,-26.829268292682922,-10.714285714285708,0.0,0.0,14.141738588014041,-79.74132242312261,0.0
s3-joint,pt0.25_dt-15_m0.15_seed115,3.2,0.4,0.1,0.3,0.1,50.6,10.3,22.0,1.1,3.2,0.2,7.5,5.0,94,88,244932.0,0.0,1841.0,0.55,,115.0,,0.25,-15.0,0.15,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,-52.35404896421846,-52.53456221198156,70.54263565891472,-84.93150684931507,-90.21406727828747,0.0,-8.53658536585365,-10.714285714285708,0.0,0.0,14.018378348183113,-75.7027847433021,0.0
s3-joint,pt0.25_dt-15_m0.15_seed122,3.1,0.4,0.1,0.2,0.1,62.8,7.8,22.8,1.2,5.3,0.2,7.5,5.0,94,88,243221.0,0.0,2345.0,0.55,,122.0,,0.25,-15.0,0.15,-11.428571428571425,0.0,0.0,-50.0,-98.21428571428572,-40.866290018832395,-64.0552995391705,76.74418604651163,-83.56164383561644,-83.79204892966361,0.0,-8.53658536585365,-10.714285714285708,0.0,0.0,13.221890158180413,-69.05107562359774,0.0
s3-joint,pt0.25_dt-15_m0.15_seed129,3.2,0.4,0.1,0.3,0.1,41.4,2.1,2.2,1.1,3.1,0.2,5.6,5.0,94,88,251747.0,0.0,1083.0,0.55,,129.0,,0.25,-15.0,0.15,-8.571428571428566,0.0,0.0,-25.000000000000007,-98.21428571428572,-61.016949152542374,-90.32258064516128,-82.94573643410853,-84.93150684931507,-90.51987767584097,0.0,-31.70731707317073,-10.714285714285708,0.0,0.0,17.190831308363357,-85.7067440939686,0.0
s3-joint,pt0.25_dt-15_m0.15_seed136,3.0,0.4,0.1,0.3,0.1,107.2,16.7,10.2,1.3,2.8,0.2,6.9,5.3,94,88,228989.0,0.0,3071.0,0.55,,136.0,,0.25,-15.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,0.9416195856873822,-23.04147465437788,-20.93023255813954,-82.19178082191782,-91.43730886850153,0.0,-15.853658536585355,-5.357142857142854,0.0,0.0,6.596747013751175,-59.469447010690246,0.0
s3-joint,pt0.25_dt-15_m0.15_seed143,3.0,0.4,0.1,0.3,0.1,42.3,0.6,2.2,1.0,3.1,0.2,5.4,5.0,94,88,255374.0,0.0,1050.0,0.55,,143.0,,0.25,-15.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,-60.16949152542374,-97.23502304147465,-82.94573643410853,-86.3013698630137,-90.51987767584097,0.0,-34.14634146341463,-10.714285714285708,0.0,0.0,18.879237307860606,-86.14227266728257,0.0
s3-joint,pt0.25_dt-15_m0.15_seed150,3.1,0.4,0.1,0.3,0.1,53.2,7.3,19.9,1.0,3.1,0.2,7.1,5.0,94,88,247156.0,0.0,1680.0,0.55,,150.0,,0.25,-15.0,0.15,-11.428571428571425,0.0,0.0,-25.000000000000007,-98.21428571428572,-49.90583804143126,-66.35944700460828,54.26356589147285,-86.3013698630137,-90.51987767584097,0.0,-13.414634146341461,-10.714285714285708,0.0,0.0,15.053673342084927,-77.8276362676521,0.0
s3-joint,pt0.25_dt-15_m0.15_seed157,3.0,0.4,0.1,0.3,0.1,71.1,5.6,4.2,1.1,3.2,0.2,5.9,5.0,94,88,245928.0,0.0,2175.0,0.55,,157.0,,0.25,-15.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,-33.05084745762713,-74.19354838709678,-67.44186046511628,-84.93150684931507,-90.21406727828747,0.0,-28.04878048780487,-10.714285714285708,0.0,0.0,14.482026645811805,-71.29470766794246,0.0
s3-joint,pt0.25_dt-15_m0.15_seed164,3.3,0.4,0.1,0.3,2.2,120.5,20.0,10.0,2.0,2.7,0.2,7.1,6.7,94,88,227013.0,0.0,3532.0,0.55,,164.0,,0.25,-15.0,0.15,-5.71428571428572,0.0,0.0,-25.000000000000007,-60.71428571428571,13.465160075329564,-7.834101382488476,-22.48062015503876,-72.6027397260274,-91.74311926605505,0.0,-13.414634146341461,19.642857142857153,0.0,0.0,5.6768985839175485,-53.38524481984954,0.0
s3-joint,pt0.25_dt-15_m0.15_seed171,2.9,0.4,0.1,0.3,0.1,119.3,23.4,60.8,8.4,19.5,0.2,11.5,5.7,94,88,218424.0,0.0,5717.0,0.55,,171.0,,0.25,-15.0,0.15,-17.142857142857146,0.0,0.0,-25.000000000000007,-98.21428571428572,12.335216572504702,7.834101382488476,371.3178294573643,15.068493150684938,-40.36697247706423,0.0,40.2439024390244,1.7857142857142954,0.0,0.0,1.6786302823785717,-24.547974132242313,0.0
s3-joint,pt0.25_dt-15_m0.15_seed178,3.5,0.5,0.1,0.3,0.1,55.5,2.5,2.7,1.1,3.0,0.2,5.8,4.9,94,88,250785.0,0.0,1854.0,0.55,,178.0,,0.25,-15.0,0.15,0.0,24.999999999999993,0.0,-25.000000000000007,-98.21428571428572,-47.740112994350284,-88.47926267281106,-79.06976744186046,-84.93150684931507,-90.82568807339449,0.0,-29.268292682926827,-12.499999999999988,0.0,0.0,16.743010362260147,-75.53121288108751,0.0
s3-joint,pt0.25_dt-15_m0.15_seed185,3.3,0.4,0.1,0.3,0.1,63.1,4.0,2.3,1.0,3.2,0.2,5.7,5.0,94,88,246241.0,0.0,1802.0,0.55,,185.0,,0.25,-15.0,0.15,-5.71428571428572,0.0,0.0,-25.000000000000007,-98.21428571428572,-40.58380414312618,-81.5668202764977,-82.17054263565893,-86.3013698630137,-90.21406727828747,0.0,-30.487804878048774,-10.714285714285708,0.0,0.0,14.627731381913991,-76.21750032994589,0.0
s3-joint,pt0.25_dt-15_m0.15_seed192,3.0,0.4,0.1,0.4,0.1,94.8,11.5,6.4,1.3,2.8,0.1,6.6,5.1,94,88,235424.0,0.0,2812.0,0.55,,192.0,,0.25,-15.0,0.15,-14.285714285714285,0.0,0.0,0.0,-98.21428571428572,-10.734463276836163,-47.004608294930875,-50.3875968992248,-82.19178082191782,-91.43730886850153,-50.0,-19.51219512195122,-8.928571428571429,0.0,0.0,9.592306045117262,-62.88768641942721,0.0
s3-joint,pt0.25_dt-15_m0.15_seed199,3.0,0.4,0.1,0.3,0.1,74.4,9.1,5.4,1.2,3.3,0.2,6.3,5.1,94,88,241868.0,0.0,2538.0,0.55,,199.0,,0.25,-15.0,0.15,-14.285714285714285,0.0,0.0,-25.000000000000007,-98.21428571428572,-29.943502824858754,-58.06451612903226,-58.139534883720934,-83.56164383561644,-89.90825688073394,0.0,-23.170731707317067,-8.928571428571429,0.0,0.0,12.59205466953421,-66.50389336148872,0.0
